date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449167435,-9.630082098954345,-1.5031239429964438,46303877432
2025-03-24,-5.945484405033493,-9.966860431512677,-1.9798046383243941,46303877432
2025-03-25,-6.514488360899552,-10.296645449450253,-2.76808221953665,46303877432
2025-03-26,-7.083492316765618,-11.127663747115664,-2.8390736185373715,46303877432
2025-03-27,-7.652496272631669,-11.375891696391145,-3.3028514605113335,46303877432
2025-03-28,-8.221500228497735,-12.33375202952172,-3.7970419927440426,46303877432
2025-03-29,-8.790504184363801,-12.921675303527374,-4.74510096840377,46303877432
2025-03-30,-9.359508140229853,-13.44593977095015,-5.080534315022211,46303877432
2025-03-31,-9.928512096095918,-14.259886589078407,-5.861090757532195,46303877432
2024-12-31,3.998659401762997,0.8571677457810511,6.911181092626567,46303948414
2025-01-01,4.018659914248234,1.1260572559889246,6.776889494358972,46303948414
2025-01-02,4.038660426733472,0.9903192741441385,7.029372983149851,46303948414
2025-01-03,4.058660939218709,1.1850231838062617,7.044830607962402,46303948414
2025-01-04,4.078661451703946,0.9601190413698057,7.224897955306266,46303948414
2025-01-05,4.098661964189183,1.0025566794427418,6.957520348638442,46303948414
2025-01-06,4.11866247667442,1.199568317580389,7.095593260286942,46303948414
2025-01-07,4.138662989159657,1.1821405109469152,7.1885603360455415,46303948414
2025-01-08,4.158663501644894,0.9911014530930013,7.128169798846602,46303948414
2025-01-09,4.178664014130131,0.9685238736326582,7.080694859875649,46303948414
2025-01-10,4.198664526615369,1.336218602573131,7.240912532209459,46303948414
2025-01-11,4.218665039100606,1.1174604238555592,7.222686839806235,46303948414
2025-01-12,4.238665551585843,1.246857486237852,7.368507147391113,46303948414
2025-01-13,4.258666064071081,1.353883827136372,7.363752579349871,46303948414
2025-01-14,4.278666576556317,1.3074477762634829,7.196027270348314,46303948414
2025-01-15,4.298667089041555,1.1248456926607386,7.36634709835491,46303948414
2025-01-16,4.3186676015267915,1.474735038712655,7.335535669685076,46303948414
2025-01-17,4.3386681140120285,1.3754542167825397,7.414907732047776,46303948414
2025-01-18,4.358668626497266,1.2024104360759853,7.184900839329858,46303948414
2025-01-19,4.378669138982502,1.5520910172763915,7.460666367979389,46303948414
2025-01-20,4.39866965146774,1.460045853394533,7.352561113941612,46303948414
2025-01-21,4.418670163952978,1.2189301461679298,7.322234847778832,46303948414
2025-01-22,4.438670676438214,1.4271847719063506,7.454534129278692,46303948414
2025-01-23,4.458671188923452,1.7216939681727887,7.653290394213859,46303948414
2025-01-24,4.478671701408689,1.4282585295396955,7.581022600356497,46303948414
2025-01-25,4.498672213893926,1.13345358060971,7.723714870962878,46303948414
2025-01-26,4.5186727263791635,1.5175627309839916,7.4110124182530175,46303948414
2025-01-27,4.5386732388643996,1.4191177862198476,7.637119359036795,46303948414
2024-12-17,7.714231278654154,7.7142312780085,7.714231279321836,46308044959
2024-12-18,8.428516277727418,8.428516276907375,8.428516278480803,46308044959
2024-12-19,9.14280127680069,9.142801275706152,9.142801277674335,46308044959
2024-12-20,9.857086275873954,9.857086273478345,9.857086277481464,46308044959
2024-12-21,10.571371274947218,10.571371269099947,10.571371280234189,46308044959
2024-12-22,11.28565627402049,11.285656264759035,11.28565628307302,46308044959
2024-12-23,11.999941273093746,11.999941258855053,11.999941288207676,46308044959
2024-12-24,12.71422627216701,12.714226252611855,12.714226291941024,46308044959
2024-12-25,13.428511271240275,13.428511245402083,13.428511297103382,46308044959
2024-12-26,14.14279627031354,14.142796238137503,14.142796300912247,46308044959
2024-12-27,14.857081269386804,14.857081229485273,14.857081306261788,46308044959
2024-12-28,15.571366268460068,15.571366221885,15.571366312559201,46308044959
2024-12-29,16.285651267533332,16.28565121424554,16.28565131772156,46308044959
2024-12-30,16.999936266606603,16.999936205263744,16.999936323714216,46308044959
2024-12-31,17.714221265679868,17.71422119703211,17.714221329752565,46308044959
2025-01-01,18.428506264753132,18.42850618660302,18.42850633646139,46308044959
2025-01-02,19.142791263826403,19.142791174788336,19.14279134399927,46308044959
2025-01-03,19.857076262899653,19.857076165470012,19.857076354776005,46308044959
2025-01-04,20.571361261972932,20.571361154991557,20.57136136259648,46308044959
2025-01-05,21.28564626104619,21.285646144230103,21.285646372484603,46308044959
2025-01-06,21.99993126011946,21.99993113349916,21.999931379363428,46308044959
2025-01-07,22.714216259192717,22.714216121106986,22.71421638913005,46308044959
2025-01-08,23.42850125826598,23.428501109561097,23.428501398910704,46308044959
2025-01-09,24.142786257339246,24.142786094935605,24.142786409867288,46308044959
2025-01-10,24.857071256412517,24.857071076065573,24.85707142532963,46308044959
2025-01-11,25.57135625548578,25.57135606295955,25.571356433337343,46308044959
2025-01-12,26.28564125455903,26.28564105070326,26.285641449902627,46308044959
2025-01-13,26.999926253632317,26.999926034081287,26.999926459780283,46308044959
2024-12-24,2.2106782424648124,1.6260995234433377,2.826996168137361,46310250952
